customer_id,signup_date,region
1248,2023-10-15,South
1249,2023-06-27,West
1250,2023-12-15,West
1251,2023-01-08,East
1252,2023-11-17,West
1253,2023-11-09,North
1254,2023-09-04,North
1255,2023-11-19,North
1256,2023-09-12,South
1257,2023-11-24,North
1258,2023-02-23,South
1259,2023-09-06,North
1260,2023-08-27,West
1261,2023-08-17,East
1262,2023-03-08,North
1263,2023-02-20,South
1264,2023-04-07,South
1265,2023-04-02,East
1266,2023-09-21,North
1267,2023-10-18,West
1268,2023-04-06,North
1269,2023-03-29,North
1270,2023-03-19,East
1271,2023-10-15,North
1272,2023-04-30,West
1273,2023-10-29,South
1274,2023-06-14,East
1275,2023-07-01,West
1276,2023-08-11,South
1277,2023-11-07,East
1278,2023-01-07,East
1279,2023-11-26,South
1280,2023-09-20,South
1281,2023-06-10,West
1282,2023-05-31,North
1283,2023-03-26,North
1284,2023-05-27,North
1285,2023-04-22,North
1286,2023-02-05,North
1287,2023-10-12,West
1288,2023-07-07,East
1289,2023-03-23,West
1290,2023-01-02,West
1291,2023-10-30,West
1292,2023-07-16,East
1293,2023-01-11,West
1294,2023-08-22,West
1295,2023-07-14,East
1296,2023-04-29,West
1297,2023-01-20,North
1298,2023-09-18,South
1299,2023-10-20,West
1300,2023-09-13,South
1301,2023-08-10,West
1302,2023-08-14,West
1303,2023-02-22,North
1304,2023-12-21,East
1305,2023-12-08,South
1306,2023-12-30,East
1307,2023-10-07,North
1308,2023-03-22,North
1309,2023-07-21,South
1310,2023-06-07,East
1311,2023-04-30,North
1312,2023-02-28,West
1313,2023-08-03,West
1314,2023-05-08,West
1315,2023-08-12,East
1316,2023-07-28,West
1317,2023-04-25,West
1318,2023-07-28,North
1319,2023-01-14,North
1320,2023-01-09,West
1321,2023-02-09,West
1322,2023-08-25,North
1323,2023-10-08,South
1324,2023-12-25,East
1325,2023-07-20,East
1326,2023-09-03,North
1327,2023-10-05,East
1328,2023-08-23,North
1329,2023-01-04,North
1330,2023-06-03,North
1331,2023-01-29,North
1332,2023-04-19,South
1333,2023-04-08,West
1334,2023-08-03,West
1335,2023-10-20,South
1336,2023-03-16,East
1337,2023-11-22,East
1338,2023-05-26,West
1339,2023-05-08,East
1340,2023-12-07,West
1341,2023-02-11,West
1342,2023-12-22,South
1343,2023-02-10,East
1344,2023-02-03,South
1345,2023-01-17,West
1346,2023-06-14,West
1347,2023-06-02,West
1348,2023-03-17,North
1349,2023-03-28,North
1350,2023-04-27,North
1351,2023-12-28,South
1352,2023-12-08,West
1353,2023-01-27,East
1354,2023-11-09,South
1355,2023-10-14,South
1356,2023-05-14,South
1357,2023-08-07,East
1358,2023-06-17,West
1359,2023-04-08,North
1360,2023-09-25,West
1361,2023-08-25,West
1362,2023-11-05,South
1363,2023-06-22,South
1364,2023-07-09,South
1365,2023-05-02,North
1366,2023-02-15,North
1367,2023-03-05,North
1368,2023-05-10,West
1369,2023-11-06,South
1370,2023-12-29,East
1371,2023-07-12,West
1372,2023-11-03,North
1373,2023-06-30,East
1374,2023-10-19,East
1375,2023-10-09,South
1376,2023-01-29,East
1377,2023-05-29,North
1378,2023-09-24,South
1379,2023-10-23,East
1380,2023-01-11,South
1381,2023-06-13,East
1382,2023-04-23,West
1383,2023-07-06,West
1384,2023-10-22,North
1385,2023-08-20,West
1386,2023-08-15,West
1387,2023-11-06,West
1388,2023-04-08,East
1389,2023-02-24,East
1390,2023-04-21,South
1391,2023-06-01,East
1392,2023-09-03,West
1393,2023-03-10,East
1394,2023-11-08,North
1395,2023-10-16,South
1396,2023-09-07,South
1397,2023-02-05,East
1398,2023-08-27,West
1399,2023-05-28,South
1400,2023-08-15,North
1401,2023-09-01,North
1402,2023-12-03,South
1403,2023-12-31,West
1404,2023-07-20,West
1405,2023-06-03,East
1406,2023-03-14,East
1407,2023-07-20,South
1408,2023-10-23,East
1409,2023-01-17,East
1410,2023-05-09,East
1411,2023-08-05,North
1412,2023-03-02,East
1413,2023-04-14,South
1414,2023-02-11,West
1415,2023-01-25,East
1416,2023-02-08,West
1417,2023-10-18,East
1418,2023-05-11,South
1419,2023-08-17,North
1420,2023-04-18,South
1421,2023-06-21,North
1422,2023-04-12,East
1423,2023-12-20,East
1424,2023-01-12,North
1425,2023-10-02,South
1426,2023-04-11,South
1427,2023-02-13,North
1428,2023-11-01,East
1429,2023-01-17,North
1430,2023-11-26,East
1431,2023-02-26,North
1432,2023-11-07,East
1433,2023-10-30,North
1434,2023-01-12,West
1435,2023-11-14,East
1436,2023-03-21,South
1437,2023-08-04,North
1438,2023-12-05,South
1439,2023-09-21,North
1440,2023-05-29,South
1441,2023-03-22,South
1442,2023-08-03,North
1443,2023-07-17,North
1444,2023-07-19,South
1445,2023-01-25,South
1446,2023-03-30,South
1447,2023-09-25,East
1448,2023-05-23,East
1449,2023-02-28,West
1450,2023-12-31,East
1451,2023-01-26,East
1452,2023-02-16,North
1453,2023-10-15,West
1454,2023-09-23,West
1455,2023-01-16,East
1456,2023-07-18,North
1457,2023-10-09,North
1458,2023-03-27,West
1459,2023-09-07,North
1460,2023-09-27,South
1461,2023-12-01,East
1462,2023-04-27,South
1463,2023-01-07,West
1464,2023-05-17,West
1465,2023-06-25,North
1466,2023-11-24,North
1467,2023-11-11,West
1468,2023-08-03,West
1469,2023-03-23,South
1470,2023-08-11,South
1471,2023-04-13,North
1472,2023-09-30,South
1473,2023-01-14,North
1474,2023-06-08,North
1475,2023-06-01,East
1476,2023-04-18,North
1477,2023-07-07,South
1478,2023-10-28,West
1479,2023-04-08,West
1480,2023-05-11,South
1481,2023-10-20,West
1482,2023-06-20,North
1483,2023-07-02,West
1484,2023-12-30,South
1485,2023-02-08,West
1486,2023-01-15,North
1487,2023-01-04,North
1488,2023-12-15,South
1489,2023-07-29,South
1490,2023-06-10,South
1491,2023-01-16,East
1492,2023-04-18,East
1493,2023-11-07,North
1494,2023-08-15,East
1495,2023-06-19,East
1496,2023-02-03,West
1497,2023-09-08,East
1498,2023-09-04,West
1499,2023-09-26,South
1500,2023-05-21,West
1501,2023-10-01,West
1502,2023-04-06,South
1503,2023-08-15,South
1504,2023-02-08,North
1505,2023-10-29,North
1506,2023-01-29,North
1507,2023-11-14,North
1508,2023-09-02,West
1509,2023-08-24,West
1510,2023-07-04,North
1511,2023-09-29,East
1512,2023-08-24,North
1513,2023-08-27,East
1514,2023-09-23,South
1515,2023-12-25,West
1516,2023-12-06,West
1517,2023-03-06,East
1518,2023-06-26,North
1519,2023-01-03,West
1520,2023-05-22,East
1521,2023-06-07,South
1522,2023-11-20,South
1523,2023-05-26,West
1524,2023-10-20,North
1525,2023-06-02,East
1526,2023-07-12,West
1527,2023-03-14,South
1528,2023-11-01,North
1529,2023-12-10,East
1530,2023-05-20,West
1531,2023-07-06,East
1532,2023-10-20,North
1533,2023-03-02,North
1534,2023-07-17,South
1535,2023-10-22,North
1536,2023-11-15,West
1537,2023-10-29,East
1538,2023-12-10,North
1539,2023-01-11,North
1540,2023-03-03,West
1541,2023-11-29,East
1542,2023-08-14,East
1543,2023-06-02,South
1544,2023-07-18,South
1545,2023-02-21,East
1546,2023-09-17,West
1547,2023-02-28,West
1548,2023-03-13,South
1549,2023-05-28,North
1550,2023-12-15,West
1551,2023-03-04,North
1552,2023-11-06,West
1553,2023-08-31,East
1554,2023-11-26,South
1555,2023-04-17,North
1556,2023-08-14,North
1557,2023-11-09,East
1558,2023-08-06,West
1559,2023-08-29,North
1560,2023-09-16,West
1561,2023-09-19,East
1562,2023-01-05,South
1563,2023-09-18,North
1564,2023-02-23,West
1565,2023-02-16,North
1566,2023-08-03,West
1567,2023-06-26,West
1568,2023-01-09,West
1569,2023-04-09,East
1570,2023-01-20,South
1571,2023-08-29,North
1572,2023-03-02,South
1573,2023-06-27,West
1574,2023-12-04,West
1575,2023-03-03,South
1576,2023-05-25,South
1577,2023-08-04,North
1578,2023-01-03,West
1579,2023-06-09,South
1580,2023-08-15,East
1581,2023-09-26,West
1582,2023-04-30,West
1583,2023-03-30,North
1584,2023-11-25,East
1585,2023-03-09,North
1586,2023-12-23,East
1587,2023-04-08,North
1588,2023-09-24,East
1589,2023-04-15,East
1590,2023-11-19,East
1591,2023-05-03,South
1592,2023-01-29,West
1593,2023-05-17,East
1594,2023-07-14,South
1595,2023-08-14,South
1596,2023-11-28,North
1597,2023-06-19,West
1598,2023-01-09,West
1599,2023-02-09,North
1600,2023-01-25,West
1601,2023-09-18,North
1602,2023-08-14,South
1603,2023-05-04,South
1604,2023-02-07,East
1605,2023-11-24,North
1606,2023-09-08,South
1607,2023-06-25,South
1608,2023-03-31,North
1609,2023-02-06,South
1610,2023-11-12,West
1611,2023-06-25,South
1612,2023-10-11,North
1613,2023-03-22,West
1614,2023-04-24,West
1615,2023-02-09,South
1616,2023-10-28,East
1617,2023-08-12,West
1618,2023-11-14,North
1619,2023-12-15,East
1620,2023-04-25,East
1621,2023-07-05,West
1622,2023-11-19,South
1623,2023-02-25,East
1624,2023-02-09,South
1625,2023-12-20,West
1626,2023-02-09,North
1627,2023-12-13,East
1628,2023-08-25,North
1629,2023-10-16,South
1630,2023-09-19,South
1631,2023-08-04,North
1632,2023-05-27,West
1633,2023-12-02,West
1634,2023-06-17,East
1635,2023-04-02,East
1636,2023-12-19,West
1637,2023-02-28,West
1638,2023-02-28,North
1639,2023-10-31,South
1640,2023-06-18,South
1641,2023-09-26,East
1642,2023-12-29,West
1643,2023-02-14,North
1644,2023-12-11,East
1645,2023-06-30,North
1646,2023-06-19,West
1647,2023-12-22,West
1648,2023-07-10,West
1649,2023-06-04,South
1650,2023-07-07,West
1651,2023-01-07,East
1652,2023-05-13,South
1653,2023-08-23,North
1654,2023-02-14,East
1655,2023-11-10,East
1656,2023-09-06,North
1657,2023-01-31,South
1658,2023-01-23,East
1659,2023-06-09,East
1660,2023-12-29,East
1661,2023-06-07,South
1662,2023-02-08,South
1663,2023-03-23,South
1664,2023-12-22,East
1665,2023-09-15,West
1666,2023-07-25,North
1667,2023-03-18,West
1668,2023-01-12,South
1669,2023-10-22,East
1670,2023-08-12,East
1671,2023-01-13,West
1672,2023-02-15,West
1673,2023-06-04,North
1674,2023-04-23,East
1675,2023-08-21,West
1676,2023-01-17,North
1677,2023-12-26,South
1678,2023-08-11,West
1679,2023-12-20,South
1680,2023-07-07,North
1681,2023-12-10,South
1682,2023-12-31,East
1683,2023-06-12,East
1684,2023-11-22,South
1685,2023-03-15,East
1686,2023-08-21,North
1687,2023-08-12,East
1688,2023-11-15,South
1689,2023-03-01,South
1690,2023-12-01,South
1691,2023-08-10,West
1692,2023-02-06,South
1693,2023-10-05,North
1694,2023-07-15,East
1695,2023-12-18,East
1696,2023-08-30,West
1697,2023-11-20,West
1698,2023-08-07,North
1699,2023-07-11,South
1700,2023-01-17,West
1701,2023-01-12,East
1702,2023-07-12,West
1703,2023-01-22,West
1704,2023-04-30,South
1705,2023-07-29,West
1706,2023-11-02,North
1707,2023-09-27,East
1708,2023-07-11,South
1709,2023-06-24,East
1710,2023-10-12,North
1711,2023-07-23,North
1712,2023-06-13,West
1713,2023-09-08,West
1714,2023-08-15,West
1715,2023-01-07,East
1716,2023-01-29,North
1717,2023-02-02,South
1718,2023-05-14,West
1719,2023-03-20,East
1720,2023-02-27,West
1721,2023-01-26,North
1722,2023-08-14,South
1723,2023-10-12,North
1724,2023-01-04,East
1725,2023-04-09,West
1726,2023-02-08,North
1727,2023-09-28,East
1728,2023-10-12,West
1729,2023-06-06,South
1730,2023-03-16,North
1731,2023-10-15,West
1732,2023-05-10,West
1733,2023-06-24,West
1734,2023-03-25,West
1735,2023-01-22,North
1736,2023-01-27,West
1737,2023-07-14,East
1738,2023-12-03,North
1739,2023-08-24,West
1740,2023-04-02,North
1741,2023-01-21,East
1742,2023-10-30,East
1743,2023-12-23,North
1744,2023-03-25,West
1745,2023-09-19,West
1746,2023-05-27,East
1747,2023-09-14,West
1748,2023-02-27,East
1749,2023-01-15,West
1750,2023-06-11,East
1751,2023-06-12,South
1752,2023-11-16,West
1753,2023-10-08,West
1754,2023-10-07,West
1755,2023-01-12,North
1756,2023-10-01,West
1757,2023-09-28,North
1758,2023-07-27,North
1759,2023-01-27,East
1760,2023-03-13,North
1761,2023-03-01,North
1762,2023-05-25,South
1763,2023-04-03,West
1764,2023-11-05,North
1765,2023-01-08,West
1766,2023-03-20,North
1767,2023-01-27,East
1768,2023-06-23,South
1769,2023-02-19,North
1770,2023-07-18,West
1771,2023-12-15,East
1772,2023-06-30,West
1773,2023-01-24,East
1774,2023-11-12,South
1775,2023-02-15,East
1776,2023-01-15,West
1777,2023-06-02,West
1778,2023-08-10,North
1779,2023-07-25,East
1780,2023-09-30,West
1781,2023-08-24,North
1782,2023-12-06,South
1783,2023-08-16,West
1784,2023-01-09,North
1785,2023-06-15,West
1786,2023-11-15,East
1787,2023-08-02,North
1788,2023-04-27,East
1789,2023-12-10,South
1790,2023-03-13,East
1791,2023-03-05,North
1792,2023-07-24,West
1793,2023-07-28,North
1794,2023-03-13,East
1795,2023-10-04,East
1796,2023-10-01,West
1797,2023-11-16,South
1798,2023-12-04,North
1799,2023-04-05,West
1800,2023-06-15,West
1801,2023-02-01,West
1802,2023-01-11,North
1803,2023-10-28,North
1804,2023-08-05,North
1805,2023-10-16,South
1806,2023-04-12,West
1807,2023-09-24,East
1808,2023-08-02,East
1809,2023-06-28,West
1810,2023-03-29,East
1811,2023-02-10,South
1812,2023-03-17,South
1813,2023-02-15,North
1814,2023-06-09,North
1815,2023-03-21,North
1816,2023-11-06,North
1817,2023-03-27,North
1818,2023-04-02,East
1819,2023-05-28,East
1820,2023-06-10,North
1821,2023-07-21,South
1822,2023-08-30,East
1823,2023-12-19,South
1824,2023-01-02,South
1825,2023-08-13,West
1826,2023-10-16,West
1827,2023-08-21,North
1828,2023-03-18,South
1829,2023-04-26,East
1830,2023-06-03,West
1831,2023-04-13,West
1832,2023-07-13,South
1833,2023-06-15,West
1834,2023-12-25,West
1835,2023-03-31,East
1836,2023-06-23,South
1837,2023-05-02,West
1838,2023-05-23,South
1839,2023-04-16,West
1840,2023-11-01,East
1841,2023-12-26,South
1842,2023-11-13,West
1843,2023-05-03,East
1844,2023-01-09,West
1845,2023-09-19,South
1846,2023-03-14,West
1847,2023-12-25,South
1848,2023-08-11,South
1849,2023-02-10,West
1850,2023-07-23,East
1851,2023-09-21,North
1852,2023-11-24,East
1853,2023-06-27,East
1854,2023-12-14,West
1855,2023-11-14,East
1856,2023-03-25,East
1857,2023-11-14,North
1858,2023-04-21,East
1859,2023-09-08,North
1860,2023-01-07,West
1861,2023-03-25,North
1862,2023-07-27,South
1863,2023-11-10,South
1864,2023-01-22,North
1865,2023-01-03,South
1866,2023-05-07,West
1867,2023-10-24,South
1868,2023-07-07,North
1869,2023-12-28,West
1870,2023-01-14,South
1871,2023-01-12,West
1872,2023-03-28,North
1873,2023-01-12,South
1874,2023-01-25,West
1875,2023-10-28,West
1876,2023-08-31,South
1877,2023-05-02,West
1878,2023-05-27,West
1879,2023-02-24,North
1880,2023-08-26,North
1881,2023-12-22,North
1882,2023-06-22,North
1883,2023-08-09,North
1884,2023-04-29,North
1885,2023-11-05,South
1886,2023-07-02,North
1887,2023-10-15,West
1888,2023-11-03,South
1889,2023-10-27,West
1890,2023-03-23,North
1891,2023-07-30,North
1892,2023-05-30,West
1893,2023-02-06,West
1894,2023-12-18,West
1895,2023-11-08,East
1896,2023-12-27,East
1897,2023-02-28,East
1898,2023-05-11,East
1899,2023-07-21,South
1900,2023-08-31,North
1901,2023-02-04,West
1902,2023-04-03,North
1903,2023-07-26,West
1904,2023-12-19,North
1905,2023-11-28,South
1906,2023-11-01,East
1907,2023-12-16,North
1908,2023-08-01,West
1909,2023-06-08,North
1910,2023-01-24,South
1911,2023-10-20,South
1912,2023-01-04,North
1913,2023-08-08,East
1914,2023-12-30,West
1915,2023-01-20,South
1916,2023-06-01,South
1917,2023-02-19,North
1918,2023-06-26,South
1919,2023-04-06,South
1920,2023-04-15,West
1921,2023-09-07,East
1922,2023-04-27,West
1923,2023-12-20,East
1924,2023-08-16,West
1925,2023-03-07,North
1926,2023-12-01,South
1927,2023-09-19,East
1928,2023-10-22,North
1929,2023-08-31,South
1930,2023-07-05,South
1931,2023-09-03,South
1932,2023-05-05,West
1933,2023-09-25,North
1934,2023-05-11,North
1935,2023-08-25,South
1936,2023-01-18,East
1937,2023-02-09,North
1938,2023-01-21,West
1939,2023-08-13,East
1940,2023-12-21,East
1941,2023-10-09,East
1942,2023-01-08,East
1943,2023-04-10,North
1944,2023-08-28,South
1945,2023-03-28,East
1946,2023-10-25,West
1947,2023-01-14,West
1948,2023-11-30,South
1949,2023-01-02,North
1950,2023-10-20,South
1951,2023-11-21,East
1952,2023-02-10,North
1953,2023-11-14,North
1954,2023-11-12,East
1955,2023-04-21,West
1956,2023-01-14,East
1957,2023-08-19,South
1958,2023-03-25,East
1959,2023-05-10,West
1960,2023-08-19,East
1961,2023-11-22,South
1962,2023-05-25,South
1963,2023-12-11,West
1964,2023-01-28,South
1965,2023-03-07,South
1966,2023-06-12,East
1967,2023-08-17,North
1968,2023-09-18,South
1969,2023-06-13,South
1970,2023-10-28,West
1971,2023-10-30,West
1972,2023-10-14,East
1973,2023-01-10,East
1974,2023-07-14,South
1975,2023-04-28,North
1976,2023-09-27,North
1977,2023-03-21,East
1978,2023-04-03,West
1979,2023-09-23,South
1980,2023-11-28,South
1981,2023-12-16,North
1982,2023-12-27,East
1983,2023-09-14,North
1984,2023-05-13,North
1985,2023-10-03,East
1986,2023-09-21,West
1987,2023-06-20,South
1988,2023-01-01,West
1989,2023-11-09,East
1990,2023-03-05,East
1991,2023-10-11,South
1992,2023-05-01,West
1993,2023-04-17,South
1994,2023-06-24,North
1995,2023-07-23,North
1996,2023-06-14,North
1997,2023-11-01,West
1998,2023-04-30,North
1999,2023-02-13,South
2000,2023-11-08,West
2001,2023-06-05,South
2002,2023-07-26,East
2003,2023-04-18,West
2004,2023-09-08,South
2005,2023-11-30,South
2006,2023-05-10,West
2007,2023-10-20,East
2008,2023-01-20,West
2009,2023-10-09,North
2010,2023-10-12,North
2011,2023-01-01,East
2012,2023-04-29,South
2013,2023-02-04,South
2014,2023-07-17,South
2015,2023-09-02,West
2016,2023-02-28,West
2017,2023-11-21,East
2018,2023-06-10,North
2019,2023-06-28,South
2020,2023-07-25,North
2021,2023-01-12,West
2022,2023-10-03,West
2023,2023-06-30,West
2024,2023-08-30,North
2025,2023-08-04,East
2026,2023-09-08,East
2027,2023-10-26,West
2028,2023-05-06,South
2029,2023-08-05,North
2030,2023-11-02,West
2031,2023-10-12,North
2032,2023-07-04,North
2033,2023-02-08,East
2034,2023-08-11,West
2035,2023-07-03,East
2036,2023-06-27,West
2037,2023-10-21,North
2038,2023-12-06,East
2039,2023-05-31,North
2040,2023-05-06,West
2041,2023-10-28,South
2042,2023-11-04,East
2043,2023-12-02,East
2044,2023-08-22,North
2045,2023-01-08,North
2046,2023-12-07,South
2047,2023-05-09,East
2048,2023-09-21,West
