order_id,customer_id,order_date,revenue
10904,5005,2024-01-03,241
10905,8401,2024-01-16,1306
10906,7409,2024-01-26,1853
10907,1038,2024-03-21,1491
10908,7313,2024-03-11,1788
10909,2066,2024-02-02,754
10910,6872,2024-02-07,1846
10911,8679,2024-03-20,1178
10912,6295,2024-03-17,650
10913,9263,2024-01-17,1660
10914,1918,2024-03-13,554
10915,2079,2024-03-17,584
10916,7151,2024-02-18,1693
10917,5719,2024-02-03,1887
10918,3637,2024-02-22,976
10919,6045,2024-02-14,664
10920,3424,2024-01-21,342
10921,5290,2024-03-15,1682
10922,5691,2024-03-21,1701
10923,8159,2024-02-27,1979
10924,5730,2024-01-10,1765
10925,1493,2024-01-26,874
10926,4123,2024-02-26,1536
10927,9893,2024-03-19,1731
10928,455,2024-02-13,1977
10929,6060,2024-01-18,354
10930,985,2024-01-11,1768
10931,961,2024-01-26,637
10932,8807,2024-02-01,928
10933,9197,2024-01-13,928
10934,2122,2024-02-01,536
10935,3820,2024-01-08,400
10936,2867,2024-03-07,358
10937,7714,2024-03-11,302
10938,8116,2024-02-25,1866
10939,6406,2024-02-23,966
10940,7503,2024-03-22,466
10941,7906,2024-01-27,1917
10942,4730,2024-01-13,905
10943,5974,2024-03-20,1803
10944,6505,2024-02-16,1938
10945,6843,2024-02-01,1653
10946,8813,2024-03-05,624
10947,6830,2024-01-27,1958
10948,9992,2024-03-08,1155
10949,6174,2024-02-23,805
10950,2045,2024-01-11,450
10951,1117,2024-02-21,1739
10952,5588,2024-03-19,1708
10953,4650,2024-01-24,1154
10954,7825,2024-01-26,442
10955,3487,2024-02-03,631
10956,7907,2024-01-27,1159
10957,4531,2024-01-14,1464
10958,9616,2024-03-16,340
10959,1754,2024-03-24,1246
10960,8660,2024-03-23,589
10961,2931,2024-01-13,409
10962,1897,2024-02-06,1608
10963,3066,2024-03-30,1248
10964,2979,2024-02-29,700
10965,6166,2024-02-18,381
10966,4755,2024-01-14,1360
10967,6796,2024-03-20,212
10968,4314,2024-02-25,1459
10969,2401,2024-01-26,1407
10970,8107,2024-01-26,1896
10971,4551,2024-02-16,309
10972,7501,2024-01-30,1058
10973,7827,2024-03-25,1423
10974,4887,2024-03-16,1966
10975,3382,2024-01-27,554
10976,2887,2024-01-17,1135
10977,5044,2024-01-23,937
10978,479,2024-02-08,1363
10979,9330,2024-02-14,1600
10980,4044,2024-03-28,314
10981,570,2024-02-01,1214
10982,7524,2024-03-17,565
10983,5438,2024-02-19,551
10984,4880,2024-02-16,719
10985,6336,2024-02-23,1556
10986,6786,2024-01-13,553
10987,2435,2024-03-13,1583
10988,6920,2024-01-14,1261
10989,5594,2024-01-31,993
10990,4543,2024-03-25,874
10991,8490,2024-01-25,1518
10992,361,2024-03-19,489
10993,6732,2024-03-21,1616
10994,2,2024-03-08,1634
10995,530,2024-02-15,1420
10996,5054,2024-02-25,1706
10997,8711,2024-01-10,487
10998,2870,2024-01-20,1799
10999,3722,2024-02-18,620
11000,5819,2024-03-01,529
11001,8200,2024-03-17,1239
11002,6091,2024-01-28,1119
11003,9778,2024-03-29,861
11004,9029,2024-01-08,923
11005,5313,2024-01-24,375
11006,7978,2024-01-19,1697
11007,8707,2024-01-17,1345
11008,228,2024-02-04,657
11009,7446,2024-02-22,1610
11010,5574,2024-03-02,1142
11011,9681,2024-03-21,1382
11012,8652,2024-01-13,1202
11013,4753,2024-02-09,1447
11014,1522,2024-01-22,1756
11015,5821,2024-02-06,201
11016,2824,2024-02-12,468
11017,4910,2024-02-29,1694
11018,5218,2024-02-13,541
11019,2040,2024-02-15,1189
11020,4951,2024-02-06,668
11021,8916,2024-03-23,712
11022,2872,2024-01-08,1317
11023,4490,2024-01-05,1406
11024,9913,2024-01-07,1648
11025,7732,2024-02-02,405
11026,2742,2024-03-21,1716
11027,9276,2024-03-04,1379
11028,7167,2024-03-17,662
11029,7168,2024-03-07,1258
11030,17,2024-02-07,1513
11031,9184,2024-01-11,369
11032,9658,2024-02-07,1478
11033,6953,2024-03-06,1059
11034,9202,2024-01-10,1850
11035,7438,2024-01-28,1675
11036,5204,2024-03-23,973
11037,9034,2024-02-22,1377
11038,7259,2024-03-27,610
11039,208,2024-02-28,1607
11040,134,2024-01-25,621
11041,639,2024-03-25,1049
11042,6122,2024-01-28,1665
11043,2328,2024-02-17,1928
11044,2735,2024-02-05,906
11045,9731,2024-01-04,916
11046,8324,2024-01-14,331
11047,3986,2024-03-13,1876
11048,9328,2024-03-07,986
11049,5705,2024-03-05,235
11050,2064,2024-01-25,1251
11051,570,2024-03-23,1235
11052,9258,2024-02-12,1811
11053,5354,2024-01-11,1328
11054,7991,2024-02-17,1015
11055,8108,2024-03-14,382
11056,1664,2024-03-03,1013
11057,4434,2024-02-19,843
11058,2851,2024-03-28,1225
11059,3765,2024-02-16,394
11060,896,2024-02-11,1039
11061,1350,2024-03-06,243
11062,8690,2024-02-29,1103
11063,8047,2024-02-14,632
11064,9076,2024-01-02,511
11065,9245,2024-01-09,1153
11066,2517,2024-01-18,734
11067,5209,2024-01-19,1247
11068,322,2024-01-24,553
11069,3878,2024-02-20,730
11070,5793,2024-01-29,773
11071,5084,2024-01-13,1751
11072,4935,2024-01-03,1849
11073,9158,2024-03-04,419
11074,6626,2024-02-23,1520
11075,5215,2024-02-14,1264
11076,9789,2024-01-21,751
11077,661,2024-01-12,450
11078,2073,2024-01-04,1939
11079,202,2024-03-29,907
11080,2026,2024-01-13,1862
11081,3134,2024-01-02,950
11082,4222,2024-03-02,1644
11083,3672,2024-01-30,964
11084,2350,2024-02-04,1530
11085,7121,2024-03-20,336
11086,9011,2024-01-17,299
11087,548,2024-01-27,404
11088,3362,2024-01-13,1131
11089,5244,2024-03-19,492
11090,7056,2024-01-01,442
11091,6429,2024-02-04,1608
11092,386,2024-01-15,1904
11093,9232,2024-01-27,1308
11094,7229,2024-02-19,1964
11095,8197,2024-03-08,1503
11096,8268,2024-02-15,640
11097,5373,2024-02-15,1985
11098,8049,2024-03-29,1137
11099,2298,2024-01-09,1605
11100,5336,2024-03-22,1236
11101,8408,2024-03-14,885
11102,4138,2024-03-08,1786
11103,7348,2024-02-07,1551
11104,5450,2024-03-15,788
11105,3422,2024-01-09,1249
11106,4216,2024-02-25,1523
11107,3254,2024-02-13,1886
11108,5269,2024-02-13,1452
11109,8800,2024-03-01,1048
11110,9875,2024-01-28,1149
11111,7761,2024-01-23,1483
11112,5623,2024-02-11,1575
11113,3122,2024-01-25,1198
11114,3448,2024-02-13,1872
11115,7057,2024-02-08,1717
11116,6509,2024-01-20,691
11117,4068,2024-01-04,968
11118,2860,2024-03-22,650
11119,7073,2024-01-07,1305
11120,5527,2024-01-03,1412
11121,6104,2024-03-11,337
11122,3826,2024-03-26,1003
11123,2146,2024-01-18,1307
11124,6360,2024-03-08,1106
11125,721,2024-02-15,865
11126,6326,2024-01-14,1877
11127,5058,2024-01-31,1845
11128,6811,2024-02-12,1133
11129,8615,2024-03-13,1545
11130,9145,2024-01-30,1133
11131,7060,2024-02-22,1312
11132,762,2024-02-09,1370
11133,9428,2024-01-08,1027
11134,6064,2024-02-20,467
11135,6324,2024-02-15,413
11136,6910,2024-02-17,274
11137,6229,2024-01-28,1059
11138,3749,2024-01-05,1579
11139,1873,2024-01-09,327
11140,8876,2024-01-19,1759
11141,479,2024-03-29,1410
11142,4453,2024-03-22,485
11143,2227,2024-03-21,1568
11144,1060,2024-01-23,1256
11145,1812,2024-02-20,322
11146,2770,2024-01-01,1505
11147,8424,2024-01-17,1442
11148,2543,2024-02-29,424
11149,8149,2024-03-10,1525
11150,2432,2024-02-08,545
11151,685,2024-02-25,715
11152,958,2024-01-09,1869
11153,5779,2024-02-04,785
11154,8901,2024-01-16,386
11155,5197,2024-02-26,1465
11156,1846,2024-03-21,1718
11157,6657,2024-01-20,1892
11158,464,2024-03-08,223
11159,3623,2024-03-17,1428
11160,9245,2024-01-18,592
11161,4022,2024-01-23,795
11162,5606,2024-03-20,1935
11163,2985,2024-02-19,1745
11164,3149,2024-02-07,213
11165,2483,2024-02-26,1534
11166,3100,2024-02-02,1194
11167,2227,2024-02-27,319
11168,3081,2024-02-18,1352
11169,7775,2024-02-22,1174
11170,3574,2024-03-09,690
11171,5443,2024-01-16,639
11172,2741,2024-01-05,1965
11173,5709,2024-02-20,1771
11174,261,2024-02-03,1533
11175,7474,2024-02-26,628
11176,9534,2024-01-02,1846
11177,7013,2024-03-27,999
11178,17,2024-01-03,587
11179,5099,2024-03-27,429
11180,9177,2024-02-20,744
11181,83,2024-03-17,1514
11182,999,2024-03-19,302
11183,3052,2024-02-21,997
11184,1268,2024-03-06,556
11185,3267,2024-03-24,768
11186,2101,2024-02-22,808
11187,8096,2024-02-11,1025
11188,2844,2024-01-15,1403
11189,1560,2024-02-10,631
11190,6036,2024-01-25,1163
11191,4195,2024-01-05,1437
11192,2171,2024-01-27,381
11193,7156,2024-01-27,1309
11194,7298,2024-02-16,222
11195,8065,2024-03-02,1413
11196,9356,2024-01-18,1254
11197,6291,2024-01-24,1596
11198,7445,2024-01-14,361
11199,6772,2024-02-07,532
11200,4377,2024-01-02,1481
11201,5513,2024-02-01,949
11202,5026,2024-03-12,983
11203,3591,2024-02-03,987
11204,2968,2024-03-29,1559
11205,2839,2024-03-13,1630
11206,7230,2024-03-01,1524
11207,8138,2024-01-12,588
11208,1266,2024-03-12,1371
11209,5513,2024-01-16,1644
11210,5425,2024-03-28,414
11211,9940,2024-03-21,1848
11212,1629,2024-02-04,450
11213,4076,2024-01-26,763
11214,8993,2024-03-16,1782
11215,7073,2024-02-23,476
11216,5588,2024-01-05,1280
11217,2892,2024-01-30,526
11218,823,2024-01-06,1187
11219,222,2024-01-22,1615
11220,4694,2024-03-29,1577
11221,1667,2024-02-09,1569
11222,6242,2024-01-21,441
11223,9273,2024-03-27,660
11224,1748,2024-02-05,1281
11225,39,2024-03-29,1401
11226,2152,2024-02-20,449
11227,3938,2024-01-15,1101
11228,6887,2024-01-26,734
11229,600,2024-03-09,1204
11230,8461,2024-01-15,956
11231,4584,2024-02-10,1011
11232,1168,2024-03-30,1964
11233,8391,2024-03-01,1994
11234,803,2024-02-08,1449
11235,8893,2024-03-12,1178
11236,7407,2024-01-23,1068
11237,7791,2024-03-23,781
11238,3941,2024-02-08,1189
11239,8064,2024-02-10,1791
11240,9615,2024-02-05,1556
11241,6950,2024-02-02,431
11242,2206,2024-03-04,1353
11243,3482,2024-03-13,1315
11244,3181,2024-03-29,1440
11245,1731,2024-01-09,328
11246,8338,2024-01-28,487
11247,8513,2024-01-28,1462
11248,6067,2024-03-03,1725
11249,6155,2024-01-30,932
11250,2182,2024-01-14,1865
11251,4493,2024-02-09,898
11252,3559,2024-02-25,593
11253,4781,2024-02-07,1206
11254,5953,2024-01-31,1155
11255,3712,2024-03-20,791
11256,1587,2024-02-16,1005
11257,9838,2024-02-02,1864
11258,982,2024-01-01,257
11259,3659,2024-02-01,1404
11260,9806,2024-01-11,953
11261,3483,2024-02-15,253
11262,7729,2024-02-11,1765
11263,6948,2024-01-23,1862
11264,3669,2024-02-17,1288
11265,5312,2024-01-04,802
11266,863,2024-01-07,569
11267,7323,2024-01-30,1753
11268,9435,2024-01-13,1072
11269,8760,2024-01-14,1481
11270,125,2024-03-21,1928
11271,7320,2024-02-29,1821
11272,9174,2024-01-23,1379
11273,1472,2024-03-17,866
11274,1898,2024-03-28,466
11275,2179,2024-02-28,1876
11276,8705,2024-02-19,573
11277,2688,2024-01-17,1140
11278,4495,2024-03-15,1561
11279,7199,2024-01-13,1099
11280,5649,2024-02-27,836
11281,7750,2024-01-25,293
11282,9700,2024-01-02,265
11283,9618,2024-01-03,685
11284,6407,2024-02-11,748
11285,189,2024-01-01,524
11286,5928,2024-03-03,254
11287,1871,2024-03-14,1118
11288,4703,2024-02-02,944
11289,7203,2024-01-14,1183
11290,2090,2024-01-21,1369
11291,4886,2024-03-15,1488
11292,5895,2024-01-22,1474
11293,6454,2024-02-20,772
11294,3910,2024-01-26,366
11295,1224,2024-01-11,227
11296,6487,2024-02-28,490
11297,7423,2024-02-08,1886
11298,5522,2024-01-26,1135
11299,247,2024-02-18,703
11300,5719,2024-03-15,1477
11301,6882,2024-03-14,1970
11302,9510,2024-01-08,1458
11303,708,2024-01-16,757
11304,2560,2024-01-31,1768
11305,6917,2024-01-07,1187
11306,9234,2024-03-01,333
11307,3952,2024-01-03,206
11308,1715,2024-02-06,1850
11309,702,2024-01-24,252
11310,7738,2024-03-17,1716
11311,2472,2024-01-19,462
11312,5015,2024-01-02,1554
11313,7223,2024-02-26,1106
11314,7207,2024-01-13,1825
11315,3484,2024-01-03,1014
11316,783,2024-01-02,1308
11317,220,2024-01-31,613
11318,3775,2024-02-15,1380
11319,7968,2024-02-10,1731
11320,7260,2024-01-16,244
11321,3528,2024-02-22,1204
11322,300,2024-01-20,1470
11323,4688,2024-01-31,1806
11324,6132,2024-03-24,742
11325,3367,2024-01-21,1746
11326,4853,2024-03-18,1544
11327,457,2024-03-01,976
11328,68,2024-01-28,1926
11329,4090,2024-01-28,1737
11330,1803,2024-02-27,570
11331,5896,2024-02-01,984
11332,2641,2024-03-28,1508
11333,8629,2024-01-19,799
11334,2366,2024-02-06,1954
11335,6384,2024-01-19,703
11336,5767,2024-01-23,1946
11337,5692,2024-03-08,813
11338,5188,2024-02-05,1423
11339,126,2024-03-14,205
11340,5918,2024-02-07,490
11341,1605,2024-01-04,251
11342,9784,2024-02-10,1986
11343,4114,2024-02-05,647
11344,6730,2024-01-19,1974
11345,1156,2024-03-28,1632
11346,2789,2024-01-10,1677
11347,2977,2024-02-18,463
11348,9552,2024-02-20,529
11349,2860,2024-02-05,551
11350,4495,2024-03-21,1379
11351,821,2024-03-11,1427
11352,7703,2024-03-22,377
11353,5373,2024-01-05,1599
11354,3401,2024-01-21,1118
11355,3418,2024-03-20,1924
11356,6588,2024-02-29,1543
11357,9503,2024-02-25,289
11358,369,2024-03-14,401
11359,9456,2024-02-24,917
11360,7140,2024-03-25,825
11361,60,2024-03-24,1778
11362,9705,2024-02-27,1059
11363,1051,2024-03-10,458
11364,4039,2024-01-02,677
11365,4423,2024-02-17,1315
11366,9387,2024-02-26,979
11367,408,2024-03-22,242
11368,7132,2024-03-23,360
11369,5434,2024-02-01,905
11370,4561,2024-02-12,1178
11371,4798,2024-01-23,225
11372,2408,2024-03-15,1808
11373,9813,2024-03-10,695
11374,7170,2024-03-17,1893
11375,6141,2024-03-01,1345
11376,7671,2024-02-03,486
11377,5739,2024-02-27,1007
11378,9394,2024-01-25,228
11379,6977,2024-03-17,331
11380,373,2024-01-17,943
11381,1991,2024-03-11,1975
11382,5384,2024-03-16,1163
11383,8735,2024-02-02,1430
11384,1548,2024-03-08,444
11385,5057,2024-02-09,570
11386,7262,2024-03-15,1469
11387,1681,2024-03-22,243
11388,203,2024-02-03,1577
11389,942,2024-01-24,832
11390,1643,2024-01-03,1863
11391,6723,2024-02-07,1344
11392,4016,2024-03-27,422
11393,2963,2024-03-19,283
11394,3042,2024-01-12,649
11395,1022,2024-03-07,755
11396,3493,2024-01-21,1756
11397,1372,2024-02-02,1037
11398,183,2024-03-18,1104
11399,9962,2024-01-21,1444
11400,1376,2024-03-16,1926
11401,9658,2024-01-21,681
11402,25,2024-01-30,299
11403,7944,2024-01-23,1382
11404,8186,2024-03-11,1677
11405,6023,2024-03-20,1802
11406,1871,2024-01-04,1934
11407,8504,2024-03-25,262
11408,6781,2024-01-02,1493
11409,4276,2024-02-25,1984
11410,1552,2024-01-16,1737
11411,3006,2024-01-16,271
11412,3323,2024-01-01,203
11413,2778,2024-01-07,1299
11414,8087,2024-01-10,358
11415,8012,2024-01-20,1785
11416,7079,2024-03-21,1288
11417,9485,2024-02-18,1961
11418,4737,2024-02-06,1145
11419,7424,2024-02-10,241
11420,5000,2024-03-30,846
11421,5230,2024-01-24,1570
11422,6999,2024-01-05,362
11423,6843,2024-02-10,315
11424,7592,2024-03-03,1898
11425,4296,2024-03-30,1730
11426,4662,2024-01-14,1060
11427,2037,2024-03-03,805
11428,4699,2024-01-11,1665
11429,3842,2024-01-05,282
11430,7375,2024-03-09,513
11431,7930,2024-01-31,868
11432,761,2024-03-07,602
11433,5769,2024-03-16,795
11434,6558,2024-01-13,381
11435,8304,2024-03-06,553
11436,7716,2024-01-18,1630
11437,4447,2024-03-10,1944
11438,9657,2024-03-11,1337
11439,3188,2024-02-09,1827
11440,790,2024-01-12,1603
11441,2554,2024-03-29,1454
11442,1967,2024-02-12,373
11443,9196,2024-02-01,475
11444,2015,2024-02-09,1488
11445,4625,2024-02-08,1051
11446,3609,2024-03-29,693
11447,7455,2024-03-16,714
11448,6535,2024-01-09,1861
11449,4705,2024-02-10,964
11450,4414,2024-03-17,702
11451,8186,2024-01-01,1708
11452,3223,2024-02-23,535
11453,9375,2024-03-09,500
11454,2552,2024-03-25,1470
11455,2215,2024-03-22,411
11456,5791,2024-02-24,1403
11457,3633,2024-03-01,1648
11458,3491,2024-01-16,823
11459,4598,2024-03-09,942
11460,8122,2024-01-20,512
11461,7672,2024-01-19,610
11462,3647,2024-01-18,1910
11463,5492,2024-03-10,1766
11464,4031,2024-03-26,1707
11465,5774,2024-03-12,1742
11466,9380,2024-02-06,1453
11467,2715,2024-01-27,1251
11468,8011,2024-02-14,1582
11469,5589,2024-02-16,1715
11470,2018,2024-01-19,853
11471,8555,2024-01-06,601
11472,1723,2024-03-16,1459
11473,3865,2024-01-11,481
11474,5001,2024-03-20,787
11475,4132,2024-02-25,839
11476,3859,2024-02-24,1416
11477,1956,2024-02-21,1853
11478,3027,2024-03-26,1720
11479,1701,2024-01-06,490
11480,8012,2024-01-24,327
11481,7397,2024-03-12,697
11482,2253,2024-03-30,496
11483,5095,2024-02-15,245
11484,6732,2024-02-24,1916
11485,1358,2024-03-07,982
11486,7292,2024-01-20,594
11487,3857,2024-02-20,1427
11488,6031,2024-01-12,687
11489,45,2024-02-05,1279
11490,3208,2024-02-27,1576
11491,7552,2024-02-24,1911
11492,34,2024-02-27,941
11493,3040,2024-03-11,1720
11494,3241,2024-02-08,1496
11495,7329,2024-01-23,513
11496,306,2024-03-08,1241
11497,9927,2024-03-08,1738
11498,3668,2024-02-26,1546
11499,9139,2024-02-03,1434
11500,1199,2024-01-15,1912
11501,6845,2024-02-12,512
11502,3869,2024-03-04,851
11503,4106,2024-03-11,835
11504,3631,2024-01-22,1032
11505,5689,2024-01-31,569
11506,233,2024-01-23,1273
11507,2174,2024-02-28,820
11508,991,2024-01-19,1167
11509,9654,2024-03-07,1148
11510,3912,2024-02-27,1377
11511,4368,2024-01-21,598
11512,4491,2024-03-27,241
11513,9904,2024-02-27,1141
11514,6502,2024-01-15,695
11515,8115,2024-01-28,852
11516,450,2024-01-21,1162
11517,2268,2024-02-19,751
11518,8013,2024-03-12,1163
11519,401,2024-01-26,1177
11520,7934,2024-01-11,1671
11521,2994,2024-02-06,1996
11522,9363,2024-03-05,348
11523,2899,2024-01-27,834
11524,4053,2024-03-23,892
11525,5223,2024-03-15,546
11526,1779,2024-01-14,1893
11527,2583,2024-03-20,944
11528,7426,2024-02-23,1636
11529,5670,2024-03-12,1481
11530,9769,2024-02-21,828
11531,5092,2024-01-02,792
11532,8797,2024-01-28,444
11533,177,2024-01-26,1042
11534,3671,2024-02-19,812
11535,3522,2024-02-17,1609
11536,3959,2024-01-17,1311
11537,2137,2024-02-14,915
11538,7093,2024-02-11,818
11539,4719,2024-02-14,329
11540,630,2024-03-29,1873
11541,5499,2024-01-31,1255
11542,3822,2024-02-16,1947
11543,5567,2024-03-28,576
11544,3970,2024-03-19,601
11545,5333,2024-02-01,1520
11546,7785,2024-03-02,489
11547,894,2024-03-28,1254
11548,9280,2024-01-18,1411
11549,2934,2024-02-05,677
11550,4955,2024-03-16,1260
11551,6470,2024-02-17,679
11552,3167,2024-03-24,1202
11553,7384,2024-03-15,945
11554,1748,2024-03-11,226
11555,4398,2024-01-04,1658
11556,1774,2024-03-11,1778
11557,6333,2024-03-09,840
11558,1667,2024-01-05,431
11559,3130,2024-01-06,1124
11560,1899,2024-03-17,1880
11561,7698,2024-03-20,945
11562,3950,2024-01-27,1931
11563,8011,2024-01-14,1070
11564,3023,2024-03-10,1779
11565,3978,2024-02-21,1961
11566,6414,2024-03-07,1635
11567,4674,2024-03-22,1823
11568,1472,2024-02-25,1050
11569,7857,2024-03-18,1044
11570,6940,2024-03-05,1725
11571,2373,2024-03-20,763
11572,1660,2024-01-17,843
11573,588,2024-02-26,1244
11574,2539,2024-02-04,1630
11575,1196,2024-02-21,1678
11576,3098,2024-03-06,1016
11577,2432,2024-02-15,1058
11578,642,2024-02-17,815
11579,4151,2024-02-08,1138
11580,8228,2024-02-13,534
11581,6091,2024-02-02,1744
11582,2037,2024-03-21,1405
11583,6459,2024-03-02,447
11584,2965,2024-02-24,211
11585,8445,2024-02-26,1529
11586,7867,2024-03-01,470
11587,4720,2024-02-22,882
11588,3423,2024-03-26,327
11589,5871,2024-02-20,1643
11590,4709,2024-02-27,761
11591,3448,2024-01-07,1046
11592,5082,2024-02-05,1087
11593,2176,2024-01-20,1160
11594,4174,2024-01-22,1652
11595,9554,2024-01-10,1203
11596,9535,2024-01-18,1267
11597,1692,2024-02-21,1032
11598,4452,2024-01-18,922
11599,8209,2024-01-30,883
11600,1522,2024-01-19,1907
11601,4948,2024-02-19,655
11602,5230,2024-01-22,1234
11603,8816,2024-03-20,1656
11604,3293,2024-03-29,326
11605,3833,2024-03-14,1146
11606,2612,2024-02-01,1993
11607,8229,2024-02-02,578
11608,7538,2024-02-19,508
11609,8854,2024-01-29,340
11610,6714,2024-03-14,286
11611,9678,2024-02-22,726
11612,8033,2024-03-26,1400
11613,5600,2024-03-19,1809
11614,27,2024-03-24,1515
11615,1756,2024-01-08,992
11616,3814,2024-03-03,724
11617,1124,2024-01-16,1748
11618,2590,2024-02-23,1832
11619,1130,2024-01-15,1247
11620,7040,2024-03-13,1353
11621,1613,2024-02-13,573
11622,1392,2024-03-30,1967
11623,5143,2024-03-10,1920
11624,3953,2024-01-05,1788
11625,2680,2024-03-10,1518
11626,1317,2024-03-21,681
11627,5786,2024-02-28,687
11628,617,2024-01-28,1915
11629,9325,2024-01-22,1224
11630,3571,2024-01-06,665
11631,1067,2024-03-23,797
11632,2359,2024-01-25,558
11633,5979,2024-01-04,809
11634,5222,2024-01-02,988
11635,210,2024-02-08,1282
11636,4178,2024-02-02,1372
11637,2219,2024-02-02,1375
11638,9169,2024-02-24,1862
11639,2574,2024-02-25,1736
